FECHA_MUESTRA;FECHA_CORTE;DEPARTAMENTO;PROVINCIA;DISTRITO;UBIGUEO_ESTABLECIMIENTO;IPRESS;CATEGORIA;CLAS;UNIDAD_EJECUTORA;RENAES;Mes;PERIODO;F_VIO;M_VIO;5_VIO;6_11_VIO;12_14_VIO;15_17_VIO;18_29_VIO;30_59_VIO;60_VIO;VIO_PSICO;VIO_FISI;VIO_SEX
20243103;20240418;PIURA;HUANCABAMBA;HUANCABAMBA;200301;P.S JICATE BAJO;I-1;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2254;202402;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUANCABAMBA;200301;P.S JICATE BAJO;I-1;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2254;202403;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUANCABAMBA;200301;P.S NANGALI;I-1;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2255;202403;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUANCABAMBA;200301;P.S NANGALI;I-1;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2255;202402;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUANCABAMBA;200301;P.S NANGALI;I-1;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2255;202401;2024;4;0;0;0;3;0;0;1;0;2;2;0
20243103;20240418;PIURA;HUANCABAMBA;EL CARMEN DE LA FRONTERA;200303;P.S EL CARMEN;I-2;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2256;202403;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;EL CARMEN DE LA FRONTERA;200303;P.S EL CARMEN;I-2;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2256;202402;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;EL CARMEN DE LA FRONTERA;200303;P.S EL CARMEN;I-2;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2256;202401;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;EL CARMEN DE LA FRONTERA;200303;E.S I-3 SAPALACHE;I-3;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2257;202403;2024;6;1;0;4;0;0;1;2;0;7;0;0
20243103;20240418;PIURA;HUANCABAMBA;EL CARMEN DE LA FRONTERA;200303;E.S I-3 SAPALACHE;I-3;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2257;202401;2024;8;0;0;2;2;0;2;2;0;7;0;1
20243103;20240418;PIURA;HUANCABAMBA;EL CARMEN DE LA FRONTERA;200303;E.S I-3 SAPALACHE;I-3;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2257;202402;2024;3;0;1;0;0;0;1;1;0;3;0;0
20243103;20240418;PIURA;HUANCABAMBA;EL CARMEN DE LA FRONTERA;200303;P.S TALANEO;I-2;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2258;202402;2024;1;0;0;0;0;1;0;0;0;1;0;0
20243103;20240418;PIURA;HUANCABAMBA;EL CARMEN DE LA FRONTERA;200303;P.S TALANEO;I-2;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2258;202401;2024;1;0;0;0;0;1;0;0;0;1;0;0
20243103;20240418;PIURA;HUANCABAMBA;EL CARMEN DE LA FRONTERA;200303;P.S TALANEO;I-2;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2258;202403;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;EL CARMEN DE LA FRONTERA;200303;P.S SALALA;I-2;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2259;202403;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;EL CARMEN DE LA FRONTERA;200303;P.S SALALA;I-2;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2259;202401;2024;1;1;0;0;0;0;0;2;0;1;1;0
20243103;20240418;PIURA;HUANCABAMBA;EL CARMEN DE LA FRONTERA;200303;P.S SALALA;I-2;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2259;202402;2024;1;0;0;0;1;0;0;0;0;0;1;0
20243103;20240418;PIURA;HUANCABAMBA;EL CARMEN DE LA FRONTERA;200303;E.S I-1 CAJAS SHAPAYA;I-1;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2260;202401;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;EL CARMEN DE LA FRONTERA;200303;E.S I-1 CAJAS SHAPAYA;I-1;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2260;202402;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;EL CARMEN DE LA FRONTERA;200303;E.S I-1 CAJAS SHAPAYA;I-1;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2260;202403;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;EL CARMEN DE LA FRONTERA;200303;E.S I-2 HORMIGUEROS;I-2;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2261;202403;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;EL CARMEN DE LA FRONTERA;200303;E.S I-2 HORMIGUEROS;I-2;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2261;202401;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;EL CARMEN DE LA FRONTERA;200303;E.S I-2 HORMIGUEROS;I-2;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2261;202402;2024;1;0;0;0;0;0;1;0;0;1;0;0
20243103;20240418;PIURA;HUANCABAMBA;SONDOR;200307;C.S SONDOR;I-3;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2262;202402;2024;3;0;0;0;0;1;2;0;0;3;0;0
20243103;20240418;PIURA;HUANCABAMBA;SONDOR;200307;C.S SONDOR;I-3;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2262;202403;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;SONDOR;200307;C.S SONDOR;I-3;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2262;202401;2024;2;1;0;0;0;0;0;2;1;3;0;0
20243103;20240418;PIURA;HUANCABAMBA;SONDOR;200307;E.S.  I -1  CASHACOTO;I-1;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2263;202402;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;SONDOR;200307;E.S.  I -1  CASHACOTO;I-1;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2263;202401;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;SONDOR;200307;E.S.  I -1  CASHACOTO;I-1;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2263;202403;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;SONDOR;200307;E.S I.2 MANCUCUR;I-1;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2264;202401;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;SONDOR;200307;E.S I.2 MANCUCUR;I-1;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2264;202402;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;SONDOR;200307;E.S I.2 MANCUCUR;I-1;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2264;202403;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;SONDOR;200307;E.S. I - 2 TULUCE;I-2;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2265;202403;2024;1;0;0;0;0;1;0;0;0;1;0;0
20243103;20240418;PIURA;HUANCABAMBA;SONDOR;200307;E.S. I - 2 TULUCE;I-2;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2265;202402;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;SONDOR;200307;E.S. I - 2 TULUCE;I-2;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2265;202401;2024;2;0;0;0;0;2;0;0;0;2;0;0
20243103;20240418;PIURA;HUANCABAMBA;SONDORILLO;200308;C.S SONDORILLO;I-3;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2266;202401;2024;4;0;0;0;1;0;0;3;0;2;0;2
20243103;20240418;PIURA;HUANCABAMBA;SONDORILLO;200308;C.S SONDORILLO;I-3;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2266;202403;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;SONDORILLO;200308;C.S SONDORILLO;I-3;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2266;202402;2024;1;0;0;0;0;0;1;0;0;1;0;0
20243103;20240418;PIURA;HUANCABAMBA;SONDORILLO;200308;P.S ULPAMACHE;I-2;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2267;202402;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;SONDORILLO;200308;P.S ULPAMACHE;I-2;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2267;202403;2024;1;0;0;0;0;0;0;1;0;1;0;0
20243103;20240418;PIURA;HUANCABAMBA;SONDORILLO;200308;P.S ULPAMACHE;I-2;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2267;202401;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;SONDORILLO;200308;E.S I-2 UCHUPATA;I-1;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2268;202401;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;SONDORILLO;200308;E.S I-2 UCHUPATA;I-1;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2268;202402;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;SONDORILLO;200308;E.S I-2 UCHUPATA;I-1;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2268;202403;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;SONDORILLO;200308;P.S CUSE;I-1;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2269;202403;2024;1;0;0;0;0;1;0;0;0;1;0;0
20243103;20240418;PIURA;HUANCABAMBA;SONDORILLO;200308;P.S CUSE;I-1;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2269;202402;2024;1;0;0;0;0;0;1;0;0;0;1;0
20243103;20240418;PIURA;HUANCABAMBA;SONDORILLO;200308;P.S CUSE;I-1;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2269;202401;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;CENTRO DE SALUD HUARMACA;I-4;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2270;202402;2024;7;1;0;0;0;1;3;4;0;8;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;CENTRO DE SALUD HUARMACA;I-4;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2270;202401;2024;13;2;0;0;0;5;5;5;0;15;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;CENTRO DE SALUD HUARMACA;I-4;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2270;202403;2024;4;1;0;0;0;2;2;1;0;5;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;P.S HUALQUIRO;I-1;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2271;202402;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;P.S HUALQUIRO;I-1;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2271;202401;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;P.S HUALQUIRO;I-1;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2271;202403;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;C.S LIMON DE PORCUYA;I-3;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2272;202401;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;C.S LIMON DE PORCUYA;I-3;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2272;202402;2024;0;1;0;0;1;0;0;0;0;1;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;C.S LIMON DE PORCUYA;I-3;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2272;202403;2024;0;1;0;1;0;0;0;0;0;1;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;P.S SAN ISIDRO;I-1;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2273;202403;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;P.S SAN ISIDRO;I-1;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2273;202401;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;P.S SAN ISIDRO;I-1;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2273;202402;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;P.S TUNAS;I-2;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2274;202401;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;P.S TUNAS;I-2;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2274;202403;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;P.S TUNAS;I-2;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2274;202402;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;P.S LA LOMA;I-2;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2275;202403;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;P.S LA LOMA;I-2;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2275;202402;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;P.S LA LOMA;I-2;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2275;202401;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;P.S RODEOPAMPA;I-2;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2276;202402;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;P.S RODEOPAMPA;I-2;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2276;202403;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;P.S RODEOPAMPA;I-2;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2276;202401;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;P.S. SABILA;I-1;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2277;202401;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;P.S. SABILA;I-1;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2277;202403;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;P.S. SABILA;I-1;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2277;202402;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;P.S SAN MARTIN DE CONGONA;I-2;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2278;202403;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;P.S SAN MARTIN DE CONGONA;I-2;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2278;202401;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;P.S SAN MARTIN DE CONGONA;I-2;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2278;202402;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;P.S. SAN ANTONIO DE SUCCHIRCA;I-1;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2279;202401;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;P.S. SAN ANTONIO DE SUCCHIRCA;I-1;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2279;202403;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;P.S. SAN ANTONIO DE SUCCHIRCA;I-1;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2279;202402;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;P.S  SUCCHIRCA;I-2;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2280;202403;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;P.S  SUCCHIRCA;I-2;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2280;202402;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;P.S  SUCCHIRCA;I-2;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2280;202401;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;P.S TOLINGAS;I-1;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2281;202402;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;P.S TOLINGAS;I-1;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2281;202401;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;P.S TOLINGAS;I-1;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2281;202403;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;P.S CALLANCAS;I-2;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2282;202402;2024;1;0;0;0;0;0;0;1;0;1;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;P.S CALLANCAS;I-2;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2282;202401;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;P.S CALLANCAS;I-2;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2282;202403;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;P.S NUEVO HUALAPAMPA;I-2;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2283;202401;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;P.S NUEVO HUALAPAMPA;I-2;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2283;202403;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;P.S NUEVO HUALAPAMPA;I-2;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2283;202402;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;P.S SANTA TERESA;I-2;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2284;202401;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;P.S SANTA TERESA;I-2;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2284;202403;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;P.S SANTA TERESA;I-2;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2284;202402;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;P.S. LOMA GRANDE;I-1;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2285;202403;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;P.S. LOMA GRANDE;I-1;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2285;202401;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;P.S. LOMA GRANDE;I-1;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2285;202402;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;P.S TRIGAL;I-1;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2286;202402;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;P.S TRIGAL;I-1;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2286;202401;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;P.S TRIGAL;I-1;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2286;202403;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;P.S JACAPAMPA;I-1;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2287;202403;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;P.S JACAPAMPA;I-1;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2287;202401;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;P.S JACAPAMPA;I-1;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2287;202402;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;P.S HINTON;I-2;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2288;202402;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;P.S HINTON;I-2;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2288;202401;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;HUANCABAMBA;HUARMACA;200304;P.S HINTON;I-2;NINGUN CLAS;REGION PIURA-SALUD MORROPON-CHULUCANAS;2288;202403;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;TALARA;MANCORA;200706;MANCORA;I-3;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;6627;202401;2024;12;1;0;0;1;2;8;2;0;13;0;0
20243103;20240418;PIURA;TALARA;MANCORA;200706;MANCORA;I-3;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;6627;202403;2024;7;0;0;0;0;1;5;1;0;6;0;1
20243103;20240418;PIURA;TALARA;MANCORA;200706;MANCORA;I-3;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;6627;202402;2024;6;0;0;0;0;2;2;2;0;6;0;0
20243103;20240418;PIURA;SULLANA;LANCONES;200604;ENCUENTRO DE ROMEROS;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;6709;202401;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;SULLANA;LANCONES;200604;ENCUENTRO DE ROMEROS;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;6709;202402;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;SULLANA;LANCONES;200604;ENCUENTRO DE ROMEROS;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;6709;202403;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;AYABACA;PAIMAS;200207;JAMBUR;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;6790;202403;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;AYABACA;PAIMAS;200207;JAMBUR;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;6790;202402;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;AYABACA;PAIMAS;200207;JAMBUR;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;6790;202401;2024;0;0;0;0;0;0;0;0;0;0;0;0
20243103;20240418;PIURA;SULLANA;SULLANA;200601;CHALACALA ALTA;I-1;NINGUN CLAS;SALUD LUCIANO CASTILLO COLONNA;6935;202403;2024;0;0;0;0;0;0;0;0;0;0;0;0
